s1,s2,s3,s4,gesture,sample_id,t
116,592,114,175,paper,1,185
113,599,130,168,paper,1,186
118,603,138,192,paper,1,187
129,584,117,169,paper,1,188
121,595,128,169,paper,1,189
115,588,99,179,paper,1,190
153,581,128,158,paper,1,191
116,594,134,162,paper,1,192
114,594,128,164,paper,1,193
110,595,119,162,paper,1,194
104,597,111,160,paper,1,195
118,599,131,161,paper,1,196
121,589,128,164,paper,1,197
15,579,126,134,paper,1,198
119,599,119,178,paper,1,199
134,590,105,170,paper,1,200
117,582,130,167,paper,1,201
111,602,122,150,paper,1,202
122,588,134,146,paper,1,203
120,582,134,167,paper,1,204
82,580,131,150,paper,1,205
140,583,128,161,paper,1,206
108,589,82,157,paper,1,207
125,596,133,173,paper,1,208
121,589,114,159,paper,1,209
1,574,132,148,paper,1,210
123,585,100,158,paper,1,211
122,586,105,160,paper,1,212
69,582,134,162,paper,1,213
82,592,125,149,paper,1,214
112,591,124,155,paper,1,215
115,597,33,140,paper,1,216
118,584,153,158,paper,1,217
98,574,120,151,paper,1,218
45,580,138,230,paper,1,219
114,595,134,144,paper,1,220
124,581,115,158,paper,1,221
119,593,133,152,paper,1,222
109,593,130,133,paper,1,223
93,595,134,150,paper,1,224
128,583,104,159,paper,1,225
134,573,129,144,paper,1,226
137,585,128,151,paper,1,227
125,596,133,140,paper,1,228
121,599,156,142,paper,1,229
124,594,117,139,paper,1,230
118,586,132,154,paper,1,231
129,584,134,162,paper,1,232
48,578,140,170,paper,1,233
64,581,135,188,paper,1,234
114,573,125,171,paper,1,235
118,606,134,168,paper,1,236
117,591,143,170,paper,1,237
124,614,135,179,paper,1,238
122,589,106,184,paper,1,239
121,597,146,167,paper,1,240
123,598,113,190,paper,1,241
125,588,141,209,paper,1,242
114,585,132,197,paper,1,243
120,608,138,207,paper,1,244
140,567,126,221,paper,1,245
121,599,128,233,paper,1,246
108,602,131,226,paper,1,247
142,589,140,240,paper,1,248
117,603,130,231,paper,1,249
118,606,153,223,paper,1,250
120,612,136,216,paper,1,251
121,584,132,275,paper,1,252
117,606,128,228,paper,1,253
96,591,124,220,paper,1,254
109,584,131,226,paper,1,255
117,600,155,215,paper,1,256
134,582,137,225,paper,1,257
117,600,134,208,paper,1,258
130,589,148,220,paper,1,259
134,586,125,218,paper,1,260
113,604,135,197,paper,1,261
115,588,136,219,paper,1,262
107,593,131,208,paper,1,263
113,590,135,175,paper,1,264
117,592,133,193,paper,1,265
138,578,117,194,paper,1,266
119,589,108,207,paper,1,267
104,593,131,215,paper,1,268
134,576,146,206,paper,1,269
121,601,121,218,paper,1,270
120,612,134,204,paper,1,271
120,598,124,203,paper,1,272
131,594,134,198,paper,1,273
117,596,133,198,paper,1,274
112,590,134,181,paper,1,275
109,592,171,184,paper,1,276
121,589,136,185,paper,1,277
118,600,140,191,paper,1,278
107,589,257,198,paper,1,279
119,591,138,150,paper,1,280
114,568,134,197,paper,1,281
123,594,107,191,paper,1,282
185,589,136,208,paper,1,283
112,592,136,185,paper,1,284
140,578,148,204,paper,1,285
102,596,136,214,paper,1,286
116,589,143,215,paper,1,287
136,577,134,214,paper,1,288
116,596,155,203,paper,1,289
109,589,148,217,paper,1,290
117,597,136,198,paper,1,291
105,602,130,197,paper,1,292
119,608,126,172,paper,1,293
114,594,136,203,paper,1,294
130,581,130,209,paper,1,295
116,597,137,209,paper,1,296
79,582,135,206,paper,1,297
118,600,140,208,paper,1,298
112,574,128,235,paper,1,299
50,579,136,169,paper,1,300
121,598,136,216,paper,1,301
118,605,134,215,paper,1,302
106,599,136,211,paper,1,303
87,592,136,215,paper,1,304
100,596,143,216,paper,1,305
117,595,136,200,paper,1,306
112,599,138,201,paper,1,307
121,589,137,208,paper,1,308
116,597,130,205,paper,1,309
117,596,132,205,paper,1,310
132,606,126,199,paper,1,311
111,604,141,197,paper,1,312
119,592,130,194,paper,1,313
121,602,119,204,paper,1,314
120,589,146,210,paper,1,315
115,605,137,177,paper,1,316
117,599,141,205,paper,1,317
124,597,138,212,paper,1,318
112,599,142,182,paper,1,319
118,608,147,203,paper,1,320
116,604,158,179,paper,1,321
139,590,141,200,paper,1,322
114,594,128,205,paper,1,323
141,592,133,200,paper,1,324
124,598,126,224,paper,1,325
112,565,139,198,paper,1,326
113,601,132,194,paper,1,327
117,596,144,194,paper,1,328
104,590,138,193,paper,1,329
117,610,123,212,paper,1,330
120,605,140,189,paper,1,331
120,593,139,250,paper,1,332
110,606,136,168,paper,1,333
120,598,141,191,paper,1,334
107,590,112,192,paper,1,335
120,597,152,205,paper,1,336
114,594,144,212,paper,1,337
109,596,145,204,paper,1,338
130,577,141,142,paper,1,339
119,603,162,199,paper,1,340
113,592,141,201,paper,1,341
118,601,154,195,paper,1,342
102,593,146,198,paper,1,343
118,605,143,216,paper,1,344
120,579,144,208,paper,1,345
132,582,128,194,paper,1,346
133,571,130,192,paper,1,347
115,590,143,200,paper,1,348
117,602,136,186,paper,1,349
139,587,139,196,paper,1,350
107,584,141,144,paper,1,351
102,612,142,187,paper,1,352
117,602,139,253,paper,1,353
96,588,149,184,paper,1,354
114,595,142,182,paper,1,355
110,607,141,168,paper,1,356
116,597,141,199,paper,1,357
113,586,139,177,paper,1,358
125,607,150,164,paper,1,359
128,588,138,176,paper,1,360
153,579,133,179,paper,1,361
119,590,138,175,paper,1,362
111,579,148,170,paper,1,363
116,625,139,173,paper,1,364
119,599,139,159,paper,1,365
118,595,156,173,paper,1,366
120,589,141,170,paper,1,367
124,594,142,179,paper,1,368
114,574,130,173,paper,1,369
112,587,136,159,paper,1,370
119,595,129,178,paper,1,371
125,600,143,168,paper,1,372
215,598,141,182,paper,1,373
117,599,128,174,paper,1,374
104,592,144,160,paper,1,375
134,586,142,162,paper,1,376
119,607,140,179,paper,1,377
128,567,149,180,paper,1,378
107,601,134,186,paper,1,379
111,603,152,162,paper,1,380
121,593,134,196,paper,1,381
114,602,142,205,paper,1,382
139,582,137,213,paper,1,383
85,592,149,208,paper,1,384
141,582,152,189,paper,1,385
116,596,133,208,paper,1,386
116,603,146,204,paper,1,387
130,571,112,203,paper,1,388
114,602,139,201,paper,1,389
116,601,138,202,paper,1,390
108,584,157,197,paper,1,391
122,590,129,193,paper,1,392
118,581,128,197,paper,1,393
117,587,136,196,paper,1,394
118,578,135,313,paper,1,395
115,601,142,191,paper,1,396
130,589,50,197,paper,1,397
113,598,136,185,paper,1,398
118,598,141,193,paper,1,399
100,586,139,192,paper,1,400
118,583,150,239,paper,1,401
120,586,139,183,paper,1,402
2,568,138,198,paper,1,403
107,590,144,177,paper,1,404
116,602,157,168,paper,1,405
118,604,157,190,paper,1,406
136,589,130,186,paper,1,407
117,598,154,190,paper,1,408
130,583,36,183,paper,1,409
133,586,130,181,paper,1,410
113,598,156,186,paper,1,411
115,593,146,156,paper,1,412
112,579,160,203,paper,1,413
134,592,134,190,paper,1,414
116,595,154,239,paper,1,415
115,568,130,175,paper,1,416
94,586,146,194,paper,1,417
113,592,146,190,paper,1,418
117,596,149,185,paper,1,419
141,592,150,186,paper,1,420
136,576,141,179,paper,1,421
116,582,146,190,paper,1,422
114,590,143,193,paper,1,423
118,605,145,192,paper,1,424
118,557,142,201,paper,1,425
116,601,143,199,paper,1,426
121,593,145,210,paper,1,427
124,590,148,219,paper,1,428
110,596,152,224,paper,1,429
65,588,152,246,paper,1,430
114,601,150,252,paper,1,431
114,594,151,228,paper,1,432
124,595,148,254,paper,1,433
128,581,136,273,paper,1,434
100,598,171,245,paper,1,435
106,590,147,251,paper,1,436
110,598,147,225,paper,1,437
131,580,155,236,paper,1,438
110,586,151,221,paper,1,439
113,599,169,226,paper,1,440
113,592,158,206,paper,1,441
106,592,48,232,paper,1,442
117,578,150,227,paper,1,443
123,601,128,232,paper,1,444
118,589,166,231,paper,1,445
115,601,152,224,paper,1,446
111,589,152,232,paper,1,447
112,598,141,246,paper,1,448
111,602,140,218,paper,1,449
110,608,132,220,paper,1,450
111,600,163,241,paper,1,451
122,595,155,216,paper,1,452
132,584,140,222,paper,1,453
97,592,142,228,paper,1,454
114,591,152,219,paper,1,455
118,606,170,188,paper,1,456
111,602,162,216,paper,1,457
113,597,144,219,paper,1,458
99,594,148,215,paper,1,459
89,576,150,270,paper,1,460
112,591,144,215,paper,1,461
141,585,150,186,paper,1,462
84,588,149,199,paper,1,463
115,597,151,204,paper,1,464
123,603,173,212,paper,1,465
18,567,140,94,paper,1,466
128,585,151,204,paper,1,467
111,615,147,202,paper,1,468
114,599,153,204,paper,1,469
109,583,152,207,paper,1,470
101,594,152,202,paper,1,471
111,596,142,213,paper,1,472
108,593,158,198,paper,1,473
111,592,152,212,paper,1,474
84,599,146,199,paper,1,475
118,586,140,220,paper,1,476
102,592,165,192,paper,1,477
96,588,160,196,paper,1,478
112,588,209,184,paper,1,479
88,589,132,192,paper,1,480
128,583,148,194,paper,1,481
88,582,162,180,paper,1,482
112,599,159,196,paper,1,483
111,600,155,180,paper,1,484
116,587,153,192,paper,1,485
114,596,156,192,paper,1,486
117,590,142,191,paper,1,487
123,592,156,195,paper,1,488
121,591,133,212,paper,1,489
123,592,142,188,paper,1,490
112,597,143,183,paper,1,491
134,589,178,189,paper,1,492
106,587,149,182,paper,1,493
122,598,171,183,paper,1,494
111,588,153,185,paper,1,495
124,593,157,188,paper,1,496
96,587,155,188,paper,1,497
115,594,158,187,paper,1,498
112,594,155,180,paper,1,499
107,590,154,184,paper,1,500
114,590,176,176,paper,1,501
114,593,163,170,paper,1,502
88,587,160,172,paper,1,503
116,580,155,177,paper,1,504
118,604,155,182,paper,1,505
132,576,160,181,paper,1,506
105,594,158,190,paper,1,507
66,580,166,152,paper,1,508
103,588,160,197,paper,1,509
105,592,158,179,paper,1,510
140,578,145,190,paper,1,511
113,596,157,195,paper,1,512
110,601,161,93,paper,1,513
113,593,162,206,paper,1,514
112,591,185,182,paper,1,515
106,595,152,187,paper,1,516
86,596,170,187,paper,1,517
101,595,153,191,paper,1,518
112,600,160,161,paper,1,519
119,600,157,174,paper,1,520
112,588,149,188,paper,1,521
105,592,206,208,paper,1,522
128,588,172,198,paper,1,523
128,580,157,205,paper,1,524
124,588,173,218,paper,1,525
112,590,160,192,paper,1,526
112,596,157,192,paper,1,527
111,599,149,192,paper,1,528
113,578,161,180,paper,1,529
50,574,155,197,paper,1,530
103,596,155,181,paper,1,531
115,611,169,176,paper,1,532
114,595,165,179,paper,1,533
107,577,170,171,paper,1,534
106,590,170,196,paper,1,535
115,590,206,180,paper,1,536
112,610,160,194,paper,1,537
115,583,157,190,paper,1,538
113,600,167,166,paper,1,539
100,593,243,183,paper,1,540
111,588,172,186,paper,1,541
110,589,158,179,paper,1,542
116,592,168,180,paper,1,543
116,609,157,173,paper,1,544
40,574,158,176,paper,1,545
114,593,165,184,paper,1,546
119,607,163,195,paper,1,547
114,604,167,154,paper,1,548
112,596,167,172,paper,1,549
116,590,185,179,paper,1,550
125,596,153,186,paper,1,551
71,583,162,167,paper,1,552
132,571,182,181,paper,1,553
134,591,163,156,paper,1,554
112,586,162,165,paper,1,555
116,600,161,169,paper,1,556
106,591,178,173,paper,1,557
128,580,153,165,paper,1,558
116,590,168,167,paper,1,559
112,593,155,183,paper,1,560
119,603,153,189,paper,1,561
143,576,158,171,paper,1,562
212,592,160,174,paper,1,563
117,589,161,171,paper,1,564
117,581,162,140,paper,1,565
116,590,134,175,paper,1,566
133,572,165,142,paper,1,567
116,593,167,164,paper,1,568
114,598,156,170,paper,1,569
102,600,138,171,paper,1,570
113,584,180,168,paper,1,571
126,603,172,157,paper,1,572
111,593,192,165,paper,1,573
119,590,163,176,paper,1,574
103,591,165,153,paper,1,575
138,572,163,162,paper,1,576
105,595,160,157,paper,1,577
116,598,162,182,paper,1,578
114,613,148,185,paper,1,579
115,597,164,188,paper,1,580
120,596,152,196,paper,1,581
110,598,173,171,paper,1,582
117,588,172,205,paper,1,583
96,586,168,180,paper,1,584
114,593,161,184,paper,1,585
113,620,149,183,paper,1,586
110,595,156,185,paper,1,587
114,590,153,200,paper,1,588
116,591,166,179,paper,1,589
113,587,157,173,paper,1,590
105,584,168,194,paper,1,591
110,604,158,202,paper,1,592
109,601,158,233,paper,1,593
114,580,158,221,paper,1,594
125,601,161,221,paper,1,595
115,602,165,197,paper,1,596
114,599,165,214,paper,1,597
133,576,159,213,paper,1,598
116,593,156,216,paper,1,599
118,590,152,209,paper,1,600
105,589,72,204,paper,1,601
124,584,132,213,paper,1,602
118,594,158,194,paper,1,603
71,592,162,206,paper,1,604
113,590,162,203,paper,1,605
128,578,148,197,paper,1,606
112,595,161,196,paper,1,607
132,576,159,192,paper,1,608
112,592,162,206,paper,1,609
115,575,157,191,paper,1,610
113,588,158,234,paper,1,611
108,585,158,173,paper,1,612
3,570,160,179,paper,1,613
114,597,157,186,paper,1,614
111,596,163,208,paper,1,615
113,588,160,195,paper,1,616
120,589,154,194,paper,1,617
143,591,163,193,paper,1,618
106,596,155,187,paper,1,619
106,586,183,188,paper,1,620
114,586,159,192,paper,1,621
56,587,164,179,paper,1,622
133,581,149,188,paper,1,623
114,597,147,188,paper,1,624
109,595,160,213,paper,1,625
116,595,168,185,paper,1,626
117,599,149,205,paper,1,627
114,586,150,178,paper,1,628
116,594,184,184,paper,1,629
113,593,156,159,paper,1,630
118,597,164,168,paper,1,631
118,596,143,207,paper,1,632
114,599,152,183,paper,1,633
100,597,147,154,paper,1,634
120,607,157,174,paper,1,635
122,588,158,176,paper,1,636
78,580,157,158,paper,1,637
104,589,206,172,paper,1,638
108,585,145,63,paper,1,639
154,584,155,148,paper,1,640
114,592,165,157,paper,1,641
116,597,156,167,paper,1,642
113,588,157,169,paper,1,643
123,600,157,176,paper,1,644
112,592,162,173,paper,1,645
114,553,158,168,paper,1,646
112,596,160,145,paper,1,647
106,589,167,180,paper,1,648
118,592,148,173,paper,1,649
114,592,149,230,paper,1,650
113,599,157,177,paper,1,651
111,597,164,180,paper,1,652
113,594,149,214,paper,1,653
113,591,168,190,paper,1,654
98,586,156,183,paper,1,655
96,600,163,163,paper,1,656
104,592,193,173,paper,1,657
121,558,151,181,paper,1,658
103,592,160,163,paper,1,659
123,593,246,182,paper,1,660
117,579,163,184,paper,1,661
114,593,171,193,paper,1,662
113,583,160,196,paper,1,663
115,607,183,189,paper,1,664
115,598,170,196,paper,1,665
113,591,165,189,paper,1,666
112,583,184,185,paper,1,667
110,606,167,191,paper,1,668
122,599,172,185,paper,1,669
125,600,99,188,paper,1,670
109,591,189,184,paper,1,671
112,590,174,186,paper,1,672
114,595,184,176,paper,1,673
141,596,166,193,paper,1,674
113,600,163,179,paper,1,675
114,589,167,181,paper,1,676
102,587,166,179,paper,1,677
114,584,173,177,paper,1,678
112,621,150,174,paper,1,679
115,591,172,184,paper,1,680
116,593,178,199,paper,1,681
139,570,177,203,paper,1,682
116,587,176,204,paper,1,683
106,579,174,202,paper,1,684
90,587,176,192,paper,1,685
107,597,176,173,paper,1,686
113,591,170,173,paper,1,687
102,593,97,195,paper,1,688
115,592,168,200,paper,1,689
111,596,171,197,paper,1,690
117,591,161,208,paper,1,691
113,586,175,194,paper,1,692
117,606,162,196,paper,1,693
113,597,168,189,paper,1,694
106,591,165,188,paper,1,695
100,592,183,186,paper,1,696
112,587,161,188,paper,1,697
111,596,167,194,paper,1,698
112,596,183,189,paper,1,699
120,590,169,193,paper,1,700
121,587,190,192,paper,1,701
113,588,163,200,paper,1,702
140,577,162,188,paper,1,703
116,580,165,211,paper,1,704
20,572,167,180,paper,1,705
112,595,165,184,paper,1,706
119,594,163,183,paper,1,707
106,607,168,183,paper,1,708
135,576,163,165,paper,1,709
104,592,201,178,paper,1,710
114,579,173,181,paper,1,711
115,599,161,181,paper,1,712
112,577,144,186,paper,1,713
114,588,186,183,paper,1,714
108,590,166,187,paper,1,715
103,592,182,173,paper,1,716
135,585,159,118,paper,1,717
109,576,164,194,paper,1,718
96,598,155,103,paper,1,719
104,574,160,180,paper,1,720
106,591,152,170,paper,1,721
122,588,158,174,paper,1,722
114,594,159,175,paper,1,723
110,584,153,188,paper,1,724
113,585,163,200,paper,1,725
110,593,161,166,paper,1,726
124,594,164,205,paper,1,727
127,605,162,188,paper,1,728
116,583,157,189,paper,1,729
118,593,196,188,paper,1,730
105,591,141,186,paper,1,731
120,594,152,194,paper,1,732
105,589,131,197,paper,1,733
120,604,157,195,paper,1,734
117,595,165,201,paper,1,735
126,601,156,202,paper,1,736
112,602,158,228,paper,1,737
115,601,130,236,paper,1,738
112,600,156,251,paper,1,739
109,603,144,260,paper,1,740
128,585,158,219,paper,1,741
104,591,166,253,paper,1,742
109,595,174,254,paper,1,743
96,596,157,248,paper,1,744
116,598,147,270,paper,1,745
114,592,156,225,paper,1,746
94,590,157,244,paper,1,747
110,602,98,252,paper,1,748
112,594,143,247,paper,1,749
115,594,154,245,paper,1,750
125,592,165,218,paper,1,751
114,600,152,233,paper,1,752
110,604,151,234,paper,1,753
122,596,149,225,paper,1,754
112,598,165,218,paper,1,755
110,603,149,223,paper,1,756
99,592,146,200,paper,1,757
106,597,148,226,paper,1,758
119,609,152,244,paper,1,759
116,581,148,225,paper,1,760
124,599,149,217,paper,1,761
98,585,128,222,paper,1,762
114,597,123,213,paper,1,763
113,591,150,185,paper,1,764
112,589,143,230,paper,1,765
109,599,172,239,paper,1,766
126,600,164,242,paper,1,767
106,592,136,242,paper,1,768
111,600,139,240,paper,1,769
112,603,149,253,paper,1,770
123,595,137,268,paper,1,771
114,597,118,241,paper,1,772
120,594,146,250,paper,1,773
112,592,148,246,paper,1,774
113,594,149,232,paper,1,775
4,576,145,179,paper,1,776
28,587,147,242,paper,1,777
116,566,150,250,paper,1,778
118,595,180,256,paper,1,779
91,594,159,254,paper,1,780
115,601,158,252,paper,1,781
115,592,155,236,paper,1,782
112,586,148,262,paper,1,783
122,596,136,246,paper,1,784
112,603,153,249,paper,1,785
158,589,154,133,paper,1,786
110,602,158,260,paper,1,787
88,595,156,238,paper,1,788
113,604,151,214,paper,1,789
107,599,150,215,paper,1,790
37,578,160,240,paper,1,791
116,603,178,251,paper,1,792
125,602,161,262,paper,1,793
106,593,158,270,paper,1,794
113,605,212,258,paper,1,795
113,596,160,271,paper,1,796
120,592,224,264,paper,1,797
105,601,101,268,paper,1,798
115,602,160,260,paper,1,799
122,605,151,281,paper,1,800
105,592,158,261,paper,1,801
116,595,170,257,paper,1,802
133,590,150,246,paper,1,803
114,592,164,175,paper,1,804
108,565,158,251,paper,1,805
118,606,156,248,paper,1,806
124,603,150,261,paper,1,807
114,595,173,244,paper,1,808
114,592,160,242,paper,1,809
114,602,154,239,paper,1,810
119,594,147,234,paper,1,811
107,597,147,251,paper,1,812
115,590,159,136,paper,1,813
104,589,181,225,paper,1,814
204,603,152,202,paper,1,815
112,595,160,230,paper,1,816
128,574,143,241,paper,1,817
112,592,157,249,paper,1,818
100,601,135,218,paper,1,819
104,596,154,229,paper,1,820
130,587,159,256,paper,1,821
107,577,155,238,paper,1,822
138,590,133,238,paper,1,823
122,587,150,225,paper,1,824
97,589,161,238,paper,1,825
125,603,100,238,paper,1,826
115,607,150,258,paper,1,827
125,592,156,209,paper,1,828
110,603,159,256,paper,1,829
112,588,150,220,paper,1,830
109,602,131,246,paper,1,831
113,601,156,245,paper,1,832
125,588,163,240,paper,1,833
111,592,157,241,paper,1,834
114,595,160,235,paper,1,835
105,597,228,233,paper,1,836
119,603,155,248,paper,1,837
106,591,168,225,paper,1,838
115,601,156,226,paper,1,839
115,591,148,241,paper,1,840
41,580,158,225,paper,1,841
126,601,143,230,paper,1,842
119,589,156,288,paper,1,843
115,599,152,245,paper,1,844
116,589,165,226,paper,1,845
134,584,156,219,paper,1,846
117,612,156,232,paper,1,847
111,605,161,230,paper,1,848
134,589,154,224,paper,1,849
105,583,160,223,paper,1,850
126,595,159,222,paper,1,851
108,587,142,223,paper,1,852
113,600,158,215,paper,1,853
120,581,169,210,paper,1,854
122,602,162,222,paper,1,855
125,612,164,217,paper,1,856
116,596,151,219,paper,1,857
120,596,158,217,paper,1,858
117,595,164,213,paper,1,859
125,608,161,203,paper,1,860
118,611,163,208,paper,1,861
128,585,162,205,paper,1,862
119,606,157,206,paper,1,863
134,585,163,177,paper,1,864
241,609,167,219,paper,1,865
117,589,110,189,paper,1,866
132,576,160,199,paper,1,867
117,596,163,197,paper,1,868
117,599,122,193,paper,1,869
117,587,168,194,paper,1,870
130,588,166,190,paper,1,871
132,587,233,203,paper,1,872
119,614,163,193,paper,1,873
119,600,168,192,paper,1,874
116,589,163,192,paper,1,875
96,600,193,189,paper,1,876
118,586,156,197,paper,1,877
115,598,162,175,paper,1,878
117,594,156,189,paper,1,879
116,594,162,173,paper,1,880
122,595,187,183,paper,1,881
115,602,151,176,paper,1,882
120,591,144,180,paper,1,883
118,597,161,194,paper,1,884
135,585,168,191,paper,1,885
128,584,144,184,paper,1,886
119,585,170,151,paper,1,887
118,606,190,170,paper,1,888
105,583,173,186,paper,1,889
117,605,175,180,paper,1,890
117,585,161,178,paper,1,891
97,581,186,161,paper,1,892
109,621,152,174,paper,1,893
87,594,175,156,paper,1,894
120,592,181,199,paper,1,895
142,579,170,170,paper,1,896
117,595,200,165,paper,1,897
28,578,175,179,paper,1,898
122,586,174,177,paper,1,899
116,594,178,186,paper,1,900
119,585,185,172,paper,1,901
112,585,173,165,paper,1,902
116,590,190,164,paper,1,903
116,587,176,168,paper,1,904
126,589,173,167,paper,1,905
94,591,172,222,paper,1,906
122,564,171,162,paper,1,907
137,586,171,164,paper,1,908
130,576,233,179,paper,1,909
115,593,183,165,paper,1,910
125,589,189,164,paper,1,911
118,604,178,160,paper,1,912
108,588,204,196,paper,1,913
92,596,169,166,paper,1,914
115,593,168,166,paper,1,915
117,600,175,66,paper,1,916
130,577,172,161,paper,1,917
110,602,180,146,paper,1,918
118,602,172,161,paper,1,919
120,601,166,166,paper,1,920
145,577,165,161,paper,1,921
101,601,145,173,paper,1,922
121,581,168,171,paper,1,923
111,593,170,183,paper,1,924
119,587,165,177,paper,1,925
115,592,170,178,paper,1,926
107,591,169,164,paper,1,927
139,583,188,178,paper,1,928
117,602,194,165,paper,1,929
110,593,182,174,paper,1,930
