s1,s2,s3,s4,gesture,sample_id,t
3514,110,158,141,scissors,1,73
3515,110,160,140,scissors,1,74
3517,110,161,136,scissors,1,75
3511,111,160,140,scissors,1,76
3518,109,157,137,scissors,1,77
3515,112,157,138,scissors,1,78
3511,110,158,137,scissors,1,79
3511,108,162,136,scissors,1,80
3512,110,157,181,scissors,1,81
3512,111,154,185,scissors,1,82
3510,111,157,186,scissors,1,83
3503,112,156,188,scissors,1,84
3510,111,156,191,scissors,1,85
3513,110,153,189,scissors,1,86
3509,111,154,190,scissors,1,87
3510,110,153,188,scissors,1,88
3513,111,156,189,scissors,1,89
3516,109,153,190,scissors,1,90
3516,111,156,188,scissors,1,91
3510,109,152,187,scissors,1,92
3512,108,158,190,scissors,1,93
3512,136,154,200,scissors,1,94
3513,109,160,185,scissors,1,95
3512,111,159,186,scissors,1,96
3516,110,157,181,scissors,1,97
3515,112,159,181,scissors,1,98
3515,110,157,172,scissors,1,99
3515,113,161,174,scissors,1,100
3514,111,161,172,scissors,1,101
3518,111,160,169,scissors,1,102
3514,111,157,169,scissors,1,103
3519,109,154,164,scissors,1,104
3512,111,159,165,scissors,1,105
3516,111,156,161,scissors,1,106
3506,136,157,326,scissors,1,107
3498,97,172,336,scissors,1,108
3514,71,172,327,scissors,1,109
3516,107,177,344,scissors,1,110
3441,90,173,268,scissors,1,111
3507,91,168,318,scissors,1,112
3511,107,198,330,scissors,1,113
3508,121,151,332,scissors,1,114
3521,107,62,313,scissors,1,115
3510,121,170,309,scissors,1,116
3513,114,181,305,scissors,1,117
3500,119,165,304,scissors,1,118
3526,105,177,297,scissors,1,119
3502,89,178,259,scissors,1,120
3512,107,176,291,scissors,1,121
3493,119,161,287,scissors,1,122
3498,108,172,274,scissors,1,123
3510,122,166,282,scissors,1,124
3509,132,170,277,scissors,1,125
3521,110,169,251,scissors,1,126
3499,109,172,268,scissors,1,127
3501,104,175,270,scissors,1,128
3516,133,148,268,scissors,1,129
3501,108,178,262,scissors,1,130
3502,107,244,269,scissors,1,131
3538,102,171,276,scissors,1,132
3505,128,156,268,scissors,1,133
3512,113,182,258,scissors,1,134
3508,113,160,238,scissors,1,135
3508,107,161,250,scissors,1,136
3512,109,178,247,scissors,1,137
3513,105,175,256,scissors,1,138
3521,106,172,253,scissors,1,139
3508,105,176,254,scissors,1,140
3535,102,174,254,scissors,1,141
3498,112,178,244,scissors,1,142
3508,108,178,261,scissors,1,143
3349,109,180,258,scissors,1,144
3491,108,173,242,scissors,1,145
3484,109,175,256,scissors,1,146
3514,100,193,267,scissors,1,147
3506,106,166,259,scissors,1,148
3534,101,174,265,scissors,1,149
3513,107,173,256,scissors,1,150
3549,109,172,312,scissors,1,151
3514,106,145,305,scissors,1,152
3514,111,167,278,scissors,1,153
3514,109,166,320,scissors,1,154
3523,110,170,280,scissors,1,155
3511,128,170,301,scissors,1,156
3509,121,169,176,scissors,1,157
3487,110,169,286,scissors,1,158
3508,109,169,287,scissors,1,159
3524,120,148,280,scissors,1,160
3514,111,166,270,scissors,1,161
3511,110,182,261,scissors,1,162
3509,102,168,291,scissors,1,163
3504,95,192,266,scissors,1,164
3513,107,181,263,scissors,1,165
3516,106,136,258,scissors,1,166
3521,96,165,263,scissors,1,167
3520,104,169,296,scissors,1,168
3513,110,160,257,scissors,1,169
3507,106,142,266,scissors,1,170
3517,131,160,268,scissors,1,171
3512,108,179,264,scissors,1,172
3502,107,160,257,scissors,1,173
3518,125,160,264,scissors,1,174
3583,108,162,256,scissors,1,175
3498,108,166,254,scissors,1,176
3509,104,171,258,scissors,1,177
3508,110,170,253,scissors,1,178
3507,107,167,251,scissors,1,179
3509,107,170,251,scissors,1,180
3505,96,180,240,scissors,1,181
3504,108,164,260,scissors,1,182
3507,115,171,259,scissors,1,183
3506,91,180,400,scissors,1,184
3510,105,102,277,scissors,1,185
3511,115,184,270,scissors,1,186
3509,128,201,279,scissors,1,187
3513,109,193,287,scissors,1,188
3521,126,205,280,scissors,1,189
3469,108,215,281,scissors,1,190
3513,107,217,300,scissors,1,191
3512,109,224,296,scissors,1,192
3502,107,217,284,scissors,1,193
3512,109,224,292,scissors,1,194
3514,191,195,278,scissors,1,195
3515,230,212,276,scissors,1,196
3509,93,211,269,scissors,1,197
3510,105,214,268,scissors,1,198
3506,108,233,252,scissors,1,199
3509,96,220,273,scissors,1,200
3517,110,220,361,scissors,1,201
3511,99,231,298,scissors,1,202
3511,108,231,280,scissors,1,203
3508,95,230,290,scissors,1,204
3508,119,240,280,scissors,1,205
3510,108,252,293,scissors,1,206
3520,74,240,289,scissors,1,207
3510,108,239,293,scissors,1,208
3514,111,214,298,scissors,1,209
3509,124,230,294,scissors,1,210
3501,107,234,270,scissors,1,211
3510,111,257,274,scissors,1,212
3482,111,231,265,scissors,1,213
3501,115,229,265,scissors,1,214
3507,107,240,287,scissors,1,215
3523,109,206,294,scissors,1,216
3513,0,234,280,scissors,1,217
3513,126,218,292,scissors,1,218
3484,108,230,268,scissors,1,219
3512,96,228,281,scissors,1,220
3530,106,228,379,scissors,1,221
3509,99,224,326,scissors,1,222
3507,108,213,324,scissors,1,223
3507,81,218,436,scissors,1,224
3509,108,217,328,scissors,1,225
3490,109,234,322,scissors,1,226
3539,110,224,353,scissors,1,227
3485,113,230,316,scissors,1,228
3513,114,225,310,scissors,1,229
3511,109,228,305,scissors,1,230
3519,107,328,300,scissors,1,231
3507,107,224,296,scissors,1,232
3506,108,222,291,scissors,1,233
3519,104,322,285,scissors,1,234
3511,110,210,292,scissors,1,235
3510,109,222,287,scissors,1,236
3519,108,218,275,scissors,1,237
3513,97,215,418,scissors,1,238
3517,106,217,293,scissors,1,239
3519,112,139,289,scissors,1,240
3528,110,210,279,scissors,1,241
3510,103,188,293,scissors,1,242
3508,108,203,272,scissors,1,243
3502,124,198,262,scissors,1,244
3513,95,205,284,scissors,1,245
3511,109,181,276,scissors,1,246
3499,167,207,272,scissors,1,247
3510,59,202,296,scissors,1,248
3520,121,198,269,scissors,1,249
3508,159,193,271,scissors,1,250
3531,121,208,274,scissors,1,251
3521,98,209,262,scissors,1,252
3511,108,197,331,scissors,1,253
3511,108,210,325,scissors,1,254
3509,110,211,336,scissors,1,255
3509,110,210,342,scissors,1,256
3515,16,216,339,scissors,1,257
3510,103,215,333,scissors,1,258
3511,110,219,331,scissors,1,259
3497,132,217,325,scissors,1,260
3512,97,235,315,scissors,1,261
3510,104,219,342,scissors,1,262
3506,131,198,326,scissors,1,263
3509,113,213,314,scissors,1,264
3504,116,210,323,scissors,1,265
3492,116,192,366,scissors,1,266
3508,108,208,352,scissors,1,267
3514,105,212,359,scissors,1,268
3510,46,208,359,scissors,1,269
3510,111,211,356,scissors,1,270
3513,108,207,353,scissors,1,271
3612,90,204,355,scissors,1,272
3530,108,208,344,scissors,1,273
3495,132,203,342,scissors,1,274
3511,109,196,344,scissors,1,275
3508,95,201,321,scissors,1,276
3511,115,187,326,scissors,1,277
3504,107,198,317,scissors,1,278
3510,94,205,351,scissors,1,279
3535,107,213,337,scissors,1,280
3519,111,197,333,scissors,1,281
3509,111,214,322,scissors,1,282
3564,120,206,360,scissors,1,283
3646,111,211,351,scissors,1,284
3503,104,203,370,scissors,1,285
3507,80,215,381,scissors,1,286
3514,105,207,375,scissors,1,287
3512,108,205,372,scissors,1,288
3496,97,210,375,scissors,1,289
3500,107,196,368,scissors,1,290
3508,98,221,382,scissors,1,291
3496,101,206,372,scissors,1,292
3512,108,213,397,scissors,1,293
3512,128,197,376,scissors,1,294
3491,117,205,286,scissors,1,295
3508,129,193,369,scissors,1,296
3521,109,177,369,scissors,1,297
3513,108,201,363,scissors,1,298
3513,107,298,349,scissors,1,299
3498,123,200,344,scissors,1,300
3480,101,222,335,scissors,1,301
3485,101,238,343,scissors,1,302
3502,112,216,320,scissors,1,303
3508,98,215,403,scissors,1,304
3501,107,222,322,scissors,1,305
3531,107,226,334,scissors,1,306
3509,109,232,329,scissors,1,307
3520,131,207,324,scissors,1,308
3509,98,226,317,scissors,1,309
3517,117,236,301,scissors,1,310
3510,128,223,328,scissors,1,311
3556,115,199,328,scissors,1,312
3525,81,247,300,scissors,1,313
3509,93,219,316,scissors,1,314
3514,116,269,276,scissors,1,315
3509,113,217,284,scissors,1,316
3507,110,222,282,scissors,1,317
3502,109,215,281,scissors,1,318
3505,106,215,276,scissors,1,319
3508,110,204,274,scissors,1,320
3508,107,220,277,scissors,1,321
3512,109,220,273,scissors,1,322
3512,110,214,250,scissors,1,323
3492,106,368,269,scissors,1,324
3509,124,204,335,scissors,1,325
3507,125,192,259,scissors,1,326
3511,112,240,254,scissors,1,327
3535,116,218,286,scissors,1,328
3511,109,218,260,scissors,1,329
3512,0,218,262,scissors,1,330
3511,119,224,264,scissors,1,331
3518,107,214,259,scissors,1,332
3500,106,155,251,scissors,1,333
3510,110,240,252,scissors,1,334
3514,109,213,261,scissors,1,335
3528,108,290,245,scissors,1,336
3510,100,207,238,scissors,1,337
3509,108,214,244,scissors,1,338
3517,132,228,242,scissors,1,339
3509,113,192,232,scissors,1,340
3509,108,229,234,scissors,1,341
3509,98,219,225,scissors,1,342
3519,102,202,228,scissors,1,343
3517,110,194,200,scissors,1,344
3512,121,202,221,scissors,1,345
3513,108,192,223,scissors,1,346
3600,113,174,221,scissors,1,347
3513,84,196,221,scissors,1,348
3513,109,169,216,scissors,1,349
3528,90,212,218,scissors,1,350
3508,16,186,216,scissors,1,351
3465,109,198,215,scissors,1,352
3508,109,202,226,scissors,1,353
3485,114,213,236,scissors,1,354
3502,108,215,239,scissors,1,355
3516,117,201,230,scissors,1,356
3508,108,214,235,scissors,1,357
3509,108,206,209,scissors,1,358
3508,99,206,234,scissors,1,359
3510,119,209,235,scissors,1,360
3551,114,205,242,scissors,1,361
3512,125,192,236,scissors,1,362
3519,108,181,243,scissors,1,363
3511,113,195,236,scissors,1,364
3517,0,185,231,scissors,1,365
3521,109,202,245,scissors,1,366
3513,109,196,230,scissors,1,367
3511,109,203,229,scissors,1,368
3509,109,199,218,scissors,1,369
3513,108,199,224,scissors,1,370
3510,104,198,208,scissors,1,371
3576,110,197,215,scissors,1,372
3511,107,189,220,scissors,1,373
3508,102,198,220,scissors,1,374
3508,108,198,218,scissors,1,375
3521,105,183,221,scissors,1,376
3511,106,212,229,scissors,1,377
3526,117,211,229,scissors,1,378
3517,92,217,237,scissors,1,379
3508,103,224,247,scissors,1,380
3527,103,237,235,scissors,1,381
3499,107,231,235,scissors,1,382
3504,108,229,226,scissors,1,383
3513,125,227,224,scissors,1,384
3504,108,232,218,scissors,1,385
3499,122,223,210,scissors,1,386
3495,106,390,213,scissors,1,387
3508,110,228,208,scissors,1,388
3627,110,215,189,scissors,1,389
3507,106,219,196,scissors,1,390
3515,109,224,195,scissors,1,391
3591,116,217,174,scissors,1,392
3497,111,178,186,scissors,1,393
3503,109,215,186,scissors,1,394
3509,106,202,192,scissors,1,395
3507,109,217,190,scissors,1,396
3511,110,208,183,scissors,1,397
3513,108,201,185,scissors,1,398
3513,101,214,109,scissors,1,399
3501,107,277,184,scissors,1,400
3505,106,208,186,scissors,1,401
3509,109,201,179,scissors,1,402
3510,110,213,189,scissors,1,403
3511,106,201,186,scissors,1,404
3512,125,191,193,scissors,1,405
3506,107,218,205,scissors,1,406
3512,26,204,208,scissors,1,407
3506,117,203,205,scissors,1,408
3509,107,198,203,scissors,1,409
3511,112,207,204,scissors,1,410
3511,86,202,203,scissors,1,411
3512,102,206,214,scissors,1,412
3515,98,217,201,scissors,1,413
3511,109,209,250,scissors,1,414
3475,109,212,252,scissors,1,415
3506,113,212,225,scissors,1,416
3494,107,158,236,scissors,1,417
3514,118,194,237,scissors,1,418
3510,173,210,239,scissors,1,419
3513,106,221,230,scissors,1,420
3528,104,202,238,scissors,1,421
3509,108,209,232,scissors,1,422
3510,108,182,229,scissors,1,423
3512,113,212,249,scissors,1,424
3507,109,192,225,scissors,1,425
3489,109,204,225,scissors,1,426
3513,124,198,225,scissors,1,427
3518,109,270,233,scissors,1,428
3524,74,202,235,scissors,1,429
3487,105,198,240,scissors,1,430
3482,96,215,237,scissors,1,431
3516,94,217,230,scissors,1,432
3509,109,204,240,scissors,1,433
3496,131,203,244,scissors,1,434
3515,111,200,242,scissors,1,435
3511,113,226,238,scissors,1,436
3491,109,202,244,scissors,1,437
3502,106,192,227,scissors,1,438
3481,109,200,227,scissors,1,439
3497,110,193,217,scissors,1,440
3505,107,194,205,scissors,1,441
3500,104,200,220,scissors,1,442
3500,117,181,216,scissors,1,443
3502,88,191,189,scissors,1,444
3513,104,164,213,scissors,1,445
3531,123,176,204,scissors,1,446
3509,115,188,205,scissors,1,447
3500,107,188,197,scissors,1,448
3513,106,179,203,scissors,1,449
3511,108,163,197,scissors,1,450
3437,107,185,201,scissors,1,451
3513,110,170,190,scissors,1,452
3518,110,196,196,scissors,1,453
3501,102,197,214,scissors,1,454
3510,109,199,219,scissors,1,455
3498,108,184,214,scissors,1,456
3531,106,166,217,scissors,1,457
3511,84,201,221,scissors,1,458
3503,113,196,204,scissors,1,459
3506,84,195,285,scissors,1,460
3514,97,199,198,scissors,1,461
3509,109,189,224,scissors,1,462
3509,116,216,218,scissors,1,463
3519,110,195,219,scissors,1,464
3515,107,185,215,scissors,1,465
3511,109,195,218,scissors,1,466
3536,105,62,218,scissors,1,467
3500,107,197,250,scissors,1,468
3511,101,200,266,scissors,1,469
3515,109,216,250,scissors,1,470
3495,107,360,278,scissors,1,471
3513,106,210,285,scissors,1,472
3512,103,218,272,scissors,1,473
3518,82,222,282,scissors,1,474
3512,114,205,289,scissors,1,475
3507,108,178,296,scissors,1,476
3508,107,194,253,scissors,1,477
3514,91,216,296,scissors,1,478
3511,124,176,296,scissors,1,479
3511,106,200,283,scissors,1,480
3490,112,203,277,scissors,1,481
3510,108,204,300,scissors,1,482
3502,120,189,304,scissors,1,483
3512,110,207,294,scissors,1,484
3509,105,205,291,scissors,1,485
3525,109,203,290,scissors,1,486
3509,101,202,277,scissors,1,487
3497,106,247,284,scissors,1,488
3511,100,194,278,scissors,1,489
3515,108,194,273,scissors,1,490
3505,108,198,273,scissors,1,491
3528,101,200,266,scissors,1,492
3511,110,206,262,scissors,1,493
3489,98,164,265,scissors,1,494
3513,108,212,269,scissors,1,495
3516,110,214,264,scissors,1,496
3497,105,192,256,scissors,1,497
3509,113,193,256,scissors,1,498
3492,111,187,252,scissors,1,499
3509,94,188,246,scissors,1,500
3504,100,186,303,scissors,1,501
3508,108,186,227,scissors,1,502
3513,107,173,250,scissors,1,503
3547,107,186,226,scissors,1,504
3509,247,182,232,scissors,1,505
3517,91,181,240,scissors,1,506
3512,94,177,243,scissors,1,507
3513,101,197,217,scissors,1,508
3519,108,187,234,scissors,1,509
3507,92,184,238,scissors,1,510
3507,100,211,205,scissors,1,511
3509,117,178,229,scissors,1,512
3512,109,184,224,scissors,1,513
3522,109,172,224,scissors,1,514
3502,107,181,214,scissors,1,515
3496,110,190,218,scissors,1,516
3466,97,183,214,scissors,1,517
3431,110,180,229,scissors,1,518
3393,109,183,222,scissors,1,519
3518,111,185,192,scissors,1,520
3510,113,190,232,scissors,1,521
3508,112,173,140,scissors,1,522
3507,124,170,202,scissors,1,523
3541,109,175,210,scissors,1,524
3532,105,153,202,scissors,1,525
3519,108,189,226,scissors,1,526
3498,108,183,198,scissors,1,527
3531,109,181,203,scissors,1,528
3522,99,181,203,scissors,1,529
3526,121,180,205,scissors,1,530
3512,107,177,206,scissors,1,531
3369,112,180,216,scissors,1,532
3525,94,176,196,scissors,1,533
3481,109,182,187,scissors,1,534
3491,92,196,194,scissors,1,535
3505,115,178,192,scissors,1,536
3505,107,200,205,scissors,1,537
3363,109,192,213,scissors,1,538
3528,108,164,210,scissors,1,539
3484,109,195,206,scissors,1,540
3511,106,195,209,scissors,1,541
3511,112,194,203,scissors,1,542
3510,104,187,198,scissors,1,543
3497,121,183,196,scissors,1,544
3507,94,199,203,scissors,1,545
3514,108,186,209,scissors,1,546
3517,111,188,218,scissors,1,547
3509,110,136,202,scissors,1,548
3463,109,184,205,scissors,1,549
3507,101,187,222,scissors,1,550
3502,107,194,209,scissors,1,551
3524,136,181,215,scissors,1,552
3516,106,180,227,scissors,1,553
3512,108,192,216,scissors,1,554
3511,109,176,195,scissors,1,555
3517,106,184,221,scissors,1,556
3507,118,181,212,scissors,1,557
3515,110,202,222,scissors,1,558
3520,91,194,224,scissors,1,559
3519,106,160,227,scissors,1,560
3519,108,194,230,scissors,1,561
3512,110,165,228,scissors,1,562
3512,110,200,251,scissors,1,563
3510,106,203,228,scissors,1,564
3521,111,162,218,scissors,1,565
3511,108,168,230,scissors,1,566
3503,107,173,228,scissors,1,567
3497,108,190,213,scissors,1,568
3520,106,192,215,scissors,1,569
3503,117,187,238,scissors,1,570
3512,108,196,238,scissors,1,571
3517,109,192,236,scissors,1,572
3514,121,188,130,scissors,1,573
3504,111,194,231,scissors,1,574
3512,86,197,234,scissors,1,575
3513,101,183,220,scissors,1,576
3502,117,187,208,scissors,1,577
3517,112,189,204,scissors,1,578
3504,86,181,238,scissors,1,579
3543,110,185,230,scissors,1,580
3515,109,177,223,scissors,1,581
3497,103,185,207,scissors,1,582
3497,106,184,216,scissors,1,583
3508,118,176,220,scissors,1,584
3512,114,180,210,scissors,1,585
3511,106,228,194,scissors,1,586
3515,93,184,249,scissors,1,587
3500,109,210,219,scissors,1,588
3510,113,208,213,scissors,1,589
3515,123,217,203,scissors,1,590
3519,99,212,219,scissors,1,591
3515,108,226,235,scissors,1,592
3510,108,238,229,scissors,1,593
3512,119,217,224,scissors,1,594
3365,110,240,224,scissors,1,595
3509,107,212,247,scissors,1,596
3495,105,220,230,scissors,1,597
3522,115,219,227,scissors,1,598
3483,112,235,230,scissors,1,599
3511,108,240,221,scissors,1,600
3519,104,246,210,scissors,1,601
3511,103,241,224,scissors,1,602
3515,110,220,214,scissors,1,603
3521,106,230,242,scissors,1,604
3512,99,248,216,scissors,1,605
3531,111,221,241,scissors,1,606
3483,110,221,240,scissors,1,607
3398,86,216,129,scissors,1,608
3514,109,198,229,scissors,1,609
3503,104,225,243,scissors,1,610
3518,108,185,238,scissors,1,611
3487,94,220,227,scissors,1,612
3518,112,200,244,scissors,1,613
3518,109,211,245,scissors,1,614
3526,106,129,229,scissors,1,615
3509,109,197,223,scissors,1,616
3510,107,216,219,scissors,1,617
3511,95,214,208,scissors,1,618
3511,111,193,214,scissors,1,619
3510,107,186,218,scissors,1,620
3508,109,216,210,scissors,1,621
3508,109,226,228,scissors,1,622
3511,109,230,217,scissors,1,623
3512,108,229,234,scissors,1,624
3510,94,252,239,scissors,1,625
3511,219,249,252,scissors,1,626
3505,203,261,231,scissors,1,627
3511,113,265,246,scissors,1,628
3512,109,266,243,scissors,1,629
3616,110,264,251,scissors,1,630
3509,102,270,237,scissors,1,631
3539,106,259,235,scissors,1,632
3479,110,260,236,scissors,1,633
3515,106,226,278,scissors,1,634
3468,128,245,288,scissors,1,635
3503,116,249,288,scissors,1,636
3511,107,248,282,scissors,1,637
3512,107,236,274,scissors,1,638
3512,99,254,270,scissors,1,639
3464,120,241,269,scissors,1,640
3536,108,246,294,scissors,1,641
3516,105,221,270,scissors,1,642
3513,124,222,279,scissors,1,643
3495,120,230,287,scissors,1,644
3519,121,237,280,scissors,1,645
3525,93,210,280,scissors,1,646
3514,101,232,311,scissors,1,647
3395,108,234,283,scissors,1,648
3517,94,240,281,scissors,1,649
3508,116,227,176,scissors,1,650
3513,102,235,252,scissors,1,651
3512,103,237,269,scissors,1,652
3497,110,258,261,scissors,1,653
3511,92,239,281,scissors,1,654
3516,108,213,266,scissors,1,655
3508,111,237,237,scissors,1,656
3508,124,220,252,scissors,1,657
3513,109,234,257,scissors,1,658
3513,121,232,256,scissors,1,659
3524,107,246,246,scissors,1,660
3520,90,228,251,scissors,1,661
3519,84,231,250,scissors,1,662
3527,105,196,245,scissors,1,663
3511,112,215,247,scissors,1,664
3515,124,200,264,scissors,1,665
3515,117,232,244,scissors,1,666
3507,109,235,258,scissors,1,667
3511,110,229,250,scissors,1,668
3502,85,240,254,scissors,1,669
3513,109,252,247,scissors,1,670
3511,111,219,268,scissors,1,671
3514,109,245,267,scissors,1,672
3514,140,250,268,scissors,1,673
3510,84,265,262,scissors,1,674
3519,108,243,260,scissors,1,675
3510,108,246,264,scissors,1,676
3523,121,221,277,scissors,1,677
3513,105,216,248,scissors,1,678
3518,91,245,258,scissors,1,679
3514,111,237,256,scissors,1,680
3513,114,238,243,scissors,1,681
3517,86,227,272,scissors,1,682
3525,107,236,256,scissors,1,683
3515,102,236,252,scissors,1,684
3511,93,233,249,scissors,1,685
3510,106,233,246,scissors,1,686
3509,111,238,256,scissors,1,687
3509,107,239,267,scissors,1,688
3519,101,246,264,scissors,1,689
3514,107,242,251,scissors,1,690
3516,109,200,262,scissors,1,691
3527,102,226,236,scissors,1,692
3513,109,215,244,scissors,1,693
3508,113,242,195,scissors,1,694
3518,128,240,239,scissors,1,695
3523,109,316,251,scissors,1,696
3517,110,252,292,scissors,1,697
3503,111,223,284,scissors,1,698
3519,112,225,274,scissors,1,699
3510,124,208,293,scissors,1,700
3548,110,227,308,scissors,1,701
3519,107,240,300,scissors,1,702
3510,121,217,277,scissors,1,703
3512,108,246,289,scissors,1,704
3511,125,215,365,scissors,1,705
3511,108,204,284,scissors,1,706
3519,112,220,286,scissors,1,707
3512,111,205,279,scissors,1,708
3512,110,216,276,scissors,1,709
3605,119,193,311,scissors,1,710
3506,118,212,263,scissors,1,711
3513,106,235,267,scissors,1,712
3503,115,216,272,scissors,1,713
3509,110,246,276,scissors,1,714
3512,85,213,268,scissors,1,715
3484,115,220,270,scissors,1,716
3525,121,206,272,scissors,1,717
3513,136,240,270,scissors,1,718
3523,78,245,269,scissors,1,719
3598,121,237,372,scissors,1,720
3510,113,235,238,scissors,1,721
3502,112,225,261,scissors,1,722
3516,118,205,257,scissors,1,723
3511,97,203,250,scissors,1,724
3509,125,229,252,scissors,1,725
3502,116,233,247,scissors,1,726
3514,60,224,250,scissors,1,727
3511,115,246,247,scissors,1,728
3525,101,227,249,scissors,1,729
3510,110,213,249,scissors,1,730
3517,106,229,235,scissors,1,731
3512,110,219,244,scissors,1,732
3503,109,230,248,scissors,1,733
3523,132,214,226,scissors,1,734
3507,108,220,232,scissors,1,735
3515,108,214,245,scissors,1,736
3511,117,210,232,scissors,1,737
3511,110,214,242,scissors,1,738
3511,116,214,249,scissors,1,739
3510,100,221,146,scissors,1,740
3510,118,209,230,scissors,1,741
3512,106,211,252,scissors,1,742
3506,107,211,256,scissors,1,743
3519,82,213,244,scissors,1,744
3509,123,220,243,scissors,1,745
3513,112,210,224,scissors,1,746
3507,108,209,241,scissors,1,747
3514,106,207,235,scissors,1,748
3516,110,208,227,scissors,1,749
3524,112,209,227,scissors,1,750
3514,105,181,225,scissors,1,751
3512,119,205,225,scissors,1,752
3526,103,205,208,scissors,1,753
3523,88,211,219,scissors,1,754
3515,123,192,214,scissors,1,755
3358,110,200,212,scissors,1,756
3519,125,178,235,scissors,1,757
3491,110,193,209,scissors,1,758
3510,109,195,196,scissors,1,759
3513,125,188,200,scissors,1,760
3507,84,205,206,scissors,1,761
3541,100,178,199,scissors,1,762
3461,112,196,203,scissors,1,763
3521,110,183,204,scissors,1,764
3515,108,198,199,scissors,1,765
3530,109,189,199,scissors,1,766
3518,110,193,199,scissors,1,767
3510,93,198,206,scissors,1,768
3502,119,180,196,scissors,1,769
3480,118,193,205,scissors,1,770
3514,104,182,200,scissors,1,771
3511,110,191,192,scissors,1,772
3515,108,188,209,scissors,1,773
3529,99,190,194,scissors,1,774
3507,103,199,246,scissors,1,775
3530,108,174,278,scissors,1,776
3507,113,180,296,scissors,1,777
3505,114,172,290,scissors,1,778
3487,109,184,278,scissors,1,779
3532,117,177,295,scissors,1,780
3500,119,68,292,scissors,1,781
3509,107,203,306,scissors,1,782
3506,106,197,289,scissors,1,783
3517,99,203,334,scissors,1,784
3512,122,202,311,scissors,1,785
3521,0,192,309,scissors,1,786
3514,107,182,310,scissors,1,787
3624,111,207,315,scissors,1,788
3509,109,216,306,scissors,1,789
3484,116,200,307,scissors,1,790
3515,82,228,305,scissors,1,791
3512,109,196,306,scissors,1,792
3510,108,201,371,scissors,1,793
3506,106,199,386,scissors,1,794
3507,109,212,374,scissors,1,795
3509,109,198,374,scissors,1,796
3484,115,200,290,scissors,1,797
3487,107,187,355,scissors,1,798
3509,107,174,356,scissors,1,799
3517,106,186,356,scissors,1,800
3501,109,192,362,scissors,1,801
3509,111,207,362,scissors,1,802
3541,141,178,388,scissors,1,803
3493,119,190,325,scissors,1,804
3592,123,190,472,scissors,1,805
3501,104,198,376,scissors,1,806
3508,123,212,352,scissors,1,807
3537,110,194,364,scissors,1,808
3509,108,195,355,scissors,1,809
3519,107,194,355,scissors,1,810
3486,110,208,407,scissors,1,811
3502,93,203,333,scissors,1,812
3517,108,185,328,scissors,1,813
3510,133,180,336,scissors,1,814
3538,109,190,336,scissors,1,815
3527,99,186,328,scissors,1,816
3510,117,165,313,scissors,1,817
3508,109,184,312,scissors,1,818
3511,108,188,309,scissors,1,819
3506,108,186,315,scissors,1,820
